id,post_node_id,post_skel_id,post_x,post_y,post_z,pre_node_id,pre_skel_id,pre_x,pre_y,pre_z
1704,7227193,2131445,396036,132741,186480,7227191,23829,395804,132669,186480
1705,8292016,2650804,348591,169969,162920,8291962,23829,348395,169888,163040
1706,52709747,13168786,382158,146201,188480,12400611,23829,381858,146332,188400
1707,7792007,2395251,378240,116021,168880,4514125,23829,378512,116092,168880
1710,4515641,1095502,344643,168728,177880,4515633,23829,344607,168601,177720
1712,7224309,2126760,331700,156239,167160,7224295,23829,331860,156312,167080
1713,7224215,2126547,333555,157094,166040,7224212,23829,333311,157268,166040
1714,7809143,2406680,369608,140236,194280,4513981,23829,369380,140269,194440
1715,8324300,2662664,345980,160845,154320,8324289,23829,345891,160942,154400
1717,8326150,2664913,344215,160871,154440,8326141,23829,344177,160722,154400
1718,7814394,2410014,382119,143076,187560,7814375,23829,382159,142969,187720
1719,8269880,2637134,345133,162525,182080,8269877,23829,344929,162549,182080
1721,8270825,2637939,342629,164686,179240,8270823,23829,342757,164725,179240
1722,4513964,1093099,369083,140572,193680,4513959,23829,369153,140756,193680
1723,7794598,2397478,384196,121089,177200,7794582,23829,384379,120969,177200
1727,8292133,2650893,347828,170723,162960,8292083,23829,347799,170375,163000
1728,8277798,2641983,343011,165365,172240,8277780,23829,342876,165231,172080
1730,7835553,2424077,370822,114262,164360,7835543,23829,370799,114063,164320
1732,7745647,2367708,332992,156845,165800,7224206,23829,333124,156785,165760
1733,4515374,5136822,349528,161081,189440,4515371,23829,349618,161177,189400
1734,4513592,1091729,393955,129096,181800,4513587,23829,394089,129050,181720
1736,8325584,2664326,351080,169010,159720,8325576,23829,351059,169182,159680
1739,4526537,1098065,341557,154142,194720,4526531,23829,341822,154247,194720
1740,12400607,3687459,382040,146232,188320,12400611,23829,381858,146332,188400
1741,7226733,2130136,355306,158469,192440,7226727,23829,355106,158426,192440
1742,7783383,2388684,384230,120401,178680,4513734,23829,384114,120605,178800
1745,7227372,2131927,361729,135712,198440,4513809,23829,361657,135647,198320
1746,52713772,13172796,343617,167778,179640,4515574,23829,343774,167883,179560
1747,7789506,2392754,333193,162033,174760,7789498,23829,333331,161967,174720
1748,8286014,2647184,338014,162407,164280,8285995,23829,337813,162560,164360
1750,7783441,2388777,384487,121779,178840,7783429,23829,384690,121889,178960
1751,30904943,11524508,346709,168161,166480,8280619,23829,346494,168299,166680
1753,7826651,2418000,382358,146813,189520,7826649,23829,382482,147153,189520
1758,8322485,2659644,345993,169859,168840,8322481,23829,346225,169871,168840
1760,7738436,2362352,360605,152118,186880,7736912,23829,360573,152324,186840
1761,8324338,2662709,345219,160609,154400,8324334,23829,345196,160456,154360
1762,7818715,2414678,348386,162824,191560,4523478,23829,348480,162897,191400
1765,8324486,2662868,345158,161208,153960,8324478,23829,345287,161386,153920
1767,7828565,1101751,383178,146098,188840,7828554,23829,383198,145913,188880
1770,7796632,2400184,343842,165122,182920,7796623,23829,343702,164972,183000
1771,7226846,2130619,377628,142410,190960,7226842,23829,377384,142358,190960
1775,4514173,1093833,378570,115775,167160,4514170,23829,378666,115824,167200
1776,7738104,2361988,366396,151006,183120,7737428,23829,366798,150948,183000
1777,7816207,2412226,342944,154754,194880,7816197,23829,342756,154718,194880
1778,9113308,2659704,365476,151664,191800,9113313,23829,365240,151665,191840
1779,8272829,2639315,342227,163772,177080,8272749,23829,342350,163953,177200
1780,8322703,2660212,347935,172526,167200,8322696,23829,348537,172388,167160
1781,26903531,2419600,349988,160687,190720,7226659,23829,350160,160513,190640
1782,7817703,2413771,380006,131032,188360,7817695,23829,380234,131012,188360
1783,8323235,2661197,347287,169463,163760,8323233,23829,347191,169315,163760
1787,8280508,2643430,346043,167848,166680,8280477,23829,345978,168028,166800
1788,8323152,2659710,347152,170348,168160,8322509,23829,347485,170631,168200
1789,11083188,2429668,371011,147470,192440,7226763,23829,370891,147910,192520
1790,7860517,2435340,377836,141302,192720,7860505,23829,377645,141384,192760
1791,8272273,2638977,343171,165896,177720,8272215,23829,343056,165806,177760
1792,7224859,2127555,336337,159814,183960,7224856,23829,336105,159924,183960
1793,7752160,2372484,366833,128318,193120,7752146,23829,366978,128185,193080
1794,7859375,2434762,388519,136538,189760,7859366,23829,388546,136367,189720
1795,8323833,2662114,344530,161750,155280,8323831,23829,344486,161590,155280
1798,7225092,2128013,337909,160945,185400,7225086,23829,337640,161127,185400
1799,7226780,2130335,371506,147778,191520,7226777,23829,371298,147666,191520
1800,7820219,2415780,345282,167476,184520,4515467,23829,345174,167325,184640
1801,8291964,2650744,348343,169712,163040,8291962,23829,348395,169888,163040
1803,52687876,13160889,396163,128836,181880,34324115,23829,396155,129022,181880
1804,4513757,1092339,371608,122585,186600,4513755,23829,371724,122531,186600
1805,7751895,2372325,367678,127997,193160,4513800,23829,367566,127950,193040
1807,14484567,2390390,350790,159881,190720,7226623,23829,350564,160113,190640
1808,8265467,2634671,344921,164373,183800,8265451,23829,344559,164421,183840
1811,7739496,2363527,362996,151746,185600,7736833,23829,362652,151855,185680
1812,7226391,2129270,341038,161120,188880,7226390,23829,340866,161060,188880
1815,13724053,11545803,377099,141681,192360,7866852,23829,377259,141411,192200
1818,7828594,2418977,383390,145969,188880,7828554,23829,383198,145913,188880
1819,7830724,2420447,367570,143097,197320,7830721,23829,367638,143245,197320
1822,8285961,2647122,337905,163631,164400,8285960,23829,338061,163567,164400
1823,7860372,2435172,378622,141766,192400,7860369,23829,378518,142026,192400
1825,7831394,2420884,355550,158554,192680,7831385,23829,355686,158685,192600
1827,7793358,2396310,381043,118861,173840,4514056,23829,380976,118698,173920
1828,7224777,2127471,333712,160857,176960,7224765,23829,333511,160843,177040
1829,8270828,2637949,342629,164941,179240,8270823,23829,342757,164725,179240
1830,4526636,1098302,339802,161991,187040,4526634,23829,339315,161661,187040
1832,8276964,2641414,342288,166456,174240,8276951,23829,342516,166300,174240
1834,8323796,2662066,346324,162296,154640,6856527,23829,346240,162340,154800
1835,7836383,2424789,388095,136691,189360,7227068,23829,388597,136751,189400
1836,7794366,2396990,381741,119202,174760,4514044,23829,381943,119116,175160
1838,8324297,2662659,346083,161048,154480,8324289,23829,345891,160942,154400
1840,7226672,2129903,349667,162094,190480,7226668,23829,349630,161744,190520
1841,7859368,2434737,388422,136534,189720,7859366,23829,388546,136367,189720
1842,8291089,2650098,346367,162787,155480,8291054,23829,346291,162515,155400
1844,7809489,2407109,370714,140357,193000,4513948,23829,371054,140303,192760
1845,8283916,2645782,341214,165803,172640,8283907,23829,340994,165711,172640
1847,52709730,13168715,381796,146388,188240,12400611,23829,381858,146332,188400
1848,7866857,2439191,377091,141523,192200,7866852,23829,377259,141411,192200
1850,7858452,2433762,350767,162324,191080,7858407,23829,350769,162239,190960
1851,8323590,2661624,344927,161953,155040,8323581,23829,345123,161872,154960
1852,4526171,1097598,332992,157163,186640,4526161,23829,332993,156999,186680
1853,7828344,1101751,381608,146617,189080,7828329,23829,381773,146659,189040
1856,7814735,2410512,381219,142678,188400,7814694,23829,381366,142581,188200
1857,4513634,1091885,391854,128351,182040,4513633,23829,391672,128308,182080
1858,8323202,2661160,348205,169450,163680,8323196,23829,348147,169274,163640
1860,7226430,2129412,341362,160744,189360,4526604,23829,341315,160732,189520
1861,4526607,1098198,341466,160727,189520,4526604,23829,341315,160732,189520
1862,7858485,2433815,351351,161759,190640,7858468,23829,351102,161810,190600
1863,8325565,2664262,350231,169469,159920,8325564,23829,350327,169616,159920
1864,4514280,1094204,372521,146554,191360,4514275,23829,372314,146731,191360
1867,8464665,2708637,350922,160897,189840,8464643,23829,350891,160817,189960
1868,8281311,2643950,346400,168513,166080,8281302,23829,346433,168268,166160
1872,7870841,2442419,345728,167061,183960,5466935,23829,345746,166874,183960
1873,7227302,2131759,354651,145617,200600,7227297,23829,354834,145265,200600
1875,12290787,1099020,331796,156480,167160,7224295,23829,331860,156312,167080
1876,7833495,2422843,373493,150492,188040,7833491,23829,373453,150328,188040
1877,7790842,2394030,370389,114638,164840,7790835,23829,370342,114398,164840
1880,7224404,2126897,331705,156315,167800,4527711,23829,331399,156149,167920
1881,7786003,2390433,396167,129469,184000,7786001,23829,396195,129693,184000
1884,8274960,2640602,342794,164009,177080,8274893,23829,342630,164145,176920
1885,8322150,2659185,345265,169625,168120,8322140,23829,344870,169472,168160
1887,7227349,2131870,359962,137516,199480,7227345,23829,359885,137171,199480
1893,8322111,2659042,344778,169158,168320,8322109,23829,344798,169330,168320
1895,8288099,2648651,343141,163859,164120,8288096,23829,343009,163711,164120
1897,4513936,1093004,372618,141458,192200,4513932,23829,372607,141323,192160
1900,3339225,742765,386806,134406,188640,3339193,23829,386995,134564,188720
1901,8265062,2634385,379848,115359,169280,4514105,23829,379593,115224,169400
1902,7860117,2435029,396333,129014,181360,7860109,23829,396005,128926,181360
1903,7226348,2129081,341024,161352,188480,7226345,23829,341116,161568,188480
1904,8269785,2637043,345244,162425,182640,8269782,23829,345112,162342,182640
1905,7809581,2407201,370500,139940,192720,7809576,23829,370412,140080,192720
1906,8269987,2637219,343090,163122,180320,8269975,23829,343269,163166,180400
1907,7226699,2129992,351394,160066,191240,4514309,23829,351252,160274,191200
1908,8286366,2647578,338615,163117,163360,8286317,23829,338327,163008,163440
1909,8322144,2659155,344610,169472,168160,8322140,23829,344870,169472,168160
1913,7739183,1710161,362793,152560,186160,7736876,23829,362558,152264,186200
1914,4527797,1099068,332183,156028,166800,4527769,23829,332259,156096,166880
1917,19322740,5720447,360714,135342,198200,4513814,23829,360857,135337,198320
1919,8291840,2419600,348891,170131,163360,8291827,23829,348591,169855,163360
1920,7809447,2407051,369525,140305,192920,4513953,23829,369648,140234,192960
1922,8286376,2647584,338373,162970,163320,8286317,23829,338327,163008,163440
1924,8322152,2659195,345066,169432,168080,8322140,23829,344870,169472,168160
1925,8285604,2646777,338437,163485,165160,8285546,23829,338380,163438,165240
1926,4513991,1093194,368663,140256,194760,4513987,23829,368792,140268,194720
1927,7749389,2371385,387146,135009,189520,4513857,23829,387331,135233,189640
1932,6609458,2649465,346756,169660,164480,6609457,23829,346851,169475,164480
1933,4515520,1095052,344129,165828,183120,4515518,23829,344267,165749,183120
1934,7854482,2633111,371196,146211,192400,7854471,23829,371262,146128,192200
1935,7225089,2128003,337520,161479,185400,7225086,23829,337640,161127,185400
1936,8272761,11524314,342430,163821,177200,8272749,23829,342350,163953,177200
1937,8274972,2640608,342934,164113,177120,8274893,23829,342630,164145,176920
1939,8285061,2646431,338552,163455,165840,8285011,23829,338370,163700,165720
1940,4527111,1098737,335512,159695,184400,4527107,23829,335526,159918,184400
1941,7224925,2127676,335415,160195,184480,4527107,23829,335526,159918,184400
1944,52709267,13168098,372237,146650,191600,4514275,23829,372314,146731,191360
1948,4515432,1094722,345617,161658,183960,4515429,23829,345592,161794,183960
1950,4514102,1093580,380030,115585,169360,4514097,23829,380088,115646,169440
1952,7739366,2363305,364881,150626,183680,7736695,23829,364765,150572,183680
1954,12689737,3780626,379469,142042,191400,7226875,23829,379130,141892,191400
1955,7794497,2397312,382674,119504,175880,7794474,23829,382330,119833,175640
1957,8273679,2639898,342222,164721,175720,8273671,23829,342430,164917,175720
1958,7749837,2371574,389473,133326,187560,4513841,23829,389536,133419,187640
1959,4524144,1096701,347114,163348,190600,4524096,23829,347279,163304,190680
1960,7834215,2423261,343628,162757,189080,7226412,23829,343565,162562,189200
1962,8274162,2640176,343502,165642,174920,8274142,23829,343406,165485,174800
1963,7854806,2429750,372885,145303,190400,7854765,23829,372864,145180,190640
1964,4513686,1092072,387266,124458,180920,4513683,23829,387389,124370,180920
1965,4514305,1094279,352855,158849,191800,4514303,23829,352963,158946,191800
1966,7225307,2128377,366221,151027,183560,7225302,23829,366517,151017,183560
1967,34300568,7474777,382005,143979,187400,7814243,23829,381878,143903,187280
1968,7787833,2391345,371911,150228,187280,7787822,23829,372008,150117,187320
1971,7819029,2414860,347791,162767,190800,4524005,23829,347671,162776,190920
1972,7224770,2649508,333405,161043,177040,7224765,23829,333511,160843,177040
1973,7752276,2372559,367998,127130,192680,8263663,23829,367839,127350,192600
1978,8267870,2635897,355757,156995,192440,8267864,23829,355889,157107,192440
1984,8469761,2710060,341976,164428,179080,8270471,23829,342073,164110,179240
1986,4513986,1093178,369375,140097,194360,4513981,23829,369380,140269,194440
1990,7828765,2419095,382612,146300,188640,7828722,23829,382437,146536,188600
1992,4526549,1098071,342698,154066,195040,4526547,23829,342642,154224,195040
1996,7830654,2420389,366466,143364,197600,4514024,23829,366280,143582,197560
1997,4514219,1093982,371033,113022,164600,4514217,23829,370998,113175,164600
1998,8281065,2643757,345687,167598,166520,8280995,23829,345755,167304,166400
2003,8325613,2664417,350417,170098,160920,6606951,23829,350577,169985,160840
2004,8323368,2661315,349971,167906,157840,8323360,23829,349800,167879,157800
2005,7810077,2407710,378668,142017,191560,7226875,23829,379130,141892,191400
2007,4513682,1092062,391386,126829,181120,4513679,23829,391393,126983,181160
2008,7787959,2391618,372025,147135,190160,7787949,23829,371781,147230,190200
2009,19322747,5720467,361012,135112,198440,4513814,23829,360857,135337,198320
2011,12417251,2096700,380152,129964,187960,7817324,23829,380046,130335,188000
2012,8286081,2647290,338394,163251,164280,8286077,23829,338266,163167,164280
2013,8287787,2648401,344554,163476,165040,8287742,23829,344343,163481,164880
2014,7809150,2406686,368942,141606,194400,7809148,23829,368886,141451,194400
2015,4526829,1098523,332961,161352,174120,4526824,23829,333084,161421,174120
2017,6551878,2444434,368770,150056,184360,6551876,23829,368945,150069,184360
2019,8324399,2662811,345066,161458,154120,8324370,23829,345104,161524,154200
2020,8284485,2646056,337941,163115,166720,8284472,23829,337851,163250,166680
2021,7794839,2397846,382413,120020,177440,7794816,23829,382432,119840,177560
2025,8324970,2663453,349981,169901,161280,8324964,23829,349781,169766,161240
2026,8288417,2648937,343201,162764,163720,8288387,23829,343394,162718,163760
2027,8270203,2637379,375262,149851,187480,8270173,23829,374926,149723,187600
2028,15863537,4735429,368513,150713,183480,15863536,23829,368390,150664,183560
2031,7791966,2395172,379051,115173,168880,7791963,23829,379243,115001,168880
2032,4526610,1098208,341328,160603,189600,4526604,23829,341315,160732,189520
